npi,combined_hs_and_corp,combined_hs_and_corp_name
1760568752,18198205,Public Hospital District No 1 Of Mason County
1851344188,30426292,Onecore Health
1316900277,HSI00000636,McLaren Health Care Corporation
1457366189,HSI00000811,Parkview Health System
1144213117,HSI00000870,Regional One Health
1508439415,HSI00000492,HCA Healthcare
1841244639,HSI00000492,HCA Healthcare
1295788735,HSI00000654,Memorial Hermann Healthcare System
1346291648,HSI00000761,Northern Arizona Healthcare
1538608716,HSI00000761,Northern Arizona Healthcare
1275576381,HSI00000658,MemorialCare Health System
1538124433,18407329,Virginia Department Of Behavioral Health And Developmental Services
1700883196,18361127,Oakbend Medical Center
1184082745,HSI00000057,Aspirus
1932152337,HSI00000654,Memorial Hermann Healthcare System
1861466153,17990281,Sauk Prairie Healthcare
1285798918,HSI00001165,The University of Texas System
1447221056,HSI00000467,Huntsville Hospital Health System
1093712697,18151499,Ernest Health Inc
1194731935,HSI00000591,Loma Linda University Health
1104538966,HSI00001160,University Medical Center of Southern Nevada
1376105478,HSI00001160,University Medical Center of Southern Nevada
1467014571,HSI00001160,University Medical Center of Southern Nevada
1538721642,HSI00001160,University Medical Center of Southern Nevada
1568024669,HSI00001160,University Medical Center of Southern Nevada
1649832759,HSI00001160,University Medical Center of Southern Nevada
1710549829,HSI00001160,University Medical Center of Southern Nevada
1720654106,HSI00001160,University Medical Center of Southern Nevada
1891357901,HSI00001160,University Medical Center of Southern Nevada
1982662912,HSI00001160,University Medical Center of Southern Nevada
1992367007,HSI00001160,University Medical Center of Southern Nevada
1013273275,HSI00000951,Samaritan Health Services
1104182369,HSI00000951,Samaritan Health Services
1306679816,HSI00000951,Samaritan Health Services
1326755158,HSI00000951,Samaritan Health Services
1346620408,HSI00000951,Samaritan Health Services
1407564354,HSI00000951,Samaritan Health Services
1467718627,HSI00000951,Samaritan Health Services
1558776047,HSI00000951,Samaritan Health Services
1700333184,HSI00000951,Samaritan Health Services
1740546431,HSI00000951,Samaritan Health Services
1740546902,HSI00000951,Samaritan Health Services
1801156054,HSI00000951,Samaritan Health Services
1922362243,HSI00000951,Samaritan Health Services
1972879518,HSI00000951,Samaritan Health Services
1780633289,HSI00001077,The Christ Hospital Health Network
1003895947,HSI00001560,Little Company of Mary Hospital of Indiana
1568433480,HSI00000660,Mercy
1982678827,17774095,Encompass Health
1407814163,HSI00000624,Mary Washington Healthcare
1942288527,HSI00000624,Mary Washington Healthcare
1477554152,HSI00000283,Cottage Health System
1518115195,HSI00000934,Saint Lukes
1770586794,HSI00000934,Saint Lukes
1225113442,HSI00000455,Hawaii Pacific Health
1326493602,HSI00001092,ThedaCare
1992159289,HSI00001092,ThedaCare
1346248333,17854767,Select Medical Corp
1780680637,17854767,Select Medical Corp
1346249372,17854767,Select Medical Corp
1003883158,HSI00001072,Texas Health Resources
1225037294,17854767,Select Medical Corp
1437221785,18358507,Surgery Partners Inc
1952777245,29645531,Casa Colina
1194926279,HSI00000852,Providence
1891904942,HSI00000852,Providence
1629062799,HSI00000748,North Kansas City Hospital
1609813625,HSI00001427,CommonSpirit Health
1427095488,HSI00000492,HCA Healthcare
1073571865,17854767,Select Medical Corp
1629057229,HSI00000046,Ardent Health Services
1013090745,HSI00001126,UPMC
1619069440,HSI00001126,UPMC
1255300414,28170639,Abbeville General Hospital
1972557379,HSI00001253,Nuvance Health
1851396394,23566554,Duncan Regional Hospital Inc
1114934023,HSI00000107,Benefis Health System
1144324831,18227478,American Health Partners
1962403865,HSI00000342,Emory Healthcare
1104870245,HSI00000249,Community Health Systems
1063415800,18391032,Methodist Family Health Inc
1942236427,HSI00000025,Allegheny Health Network
1033161161,HSI00000937,Saint Lukes Hospital of Duluth
1033653209,HSI00000937,Saint Lukes Hospital of Duluth
1093769796,HSI00000937,Saint Lukes Hospital of Duluth
1124388723,HSI00000937,Saint Lukes Hospital of Duluth
1124732110,HSI00000937,Saint Lukes Hospital of Duluth
1194779884,HSI00000937,Saint Lukes Hospital of Duluth
1285688986,HSI00000937,Saint Lukes Hospital of Duluth
1295787380,HSI00000937,Saint Lukes Hospital of Duluth
1306870654,HSI00000937,Saint Lukes Hospital of Duluth
1417909870,HSI00000937,Saint Lukes Hospital of Duluth
1497087126,HSI00000937,Saint Lukes Hospital of Duluth
1528010667,HSI00000937,Saint Lukes Hospital of Duluth
1548214240,HSI00000937,Saint Lukes Hospital of Duluth
1609828029,HSI00000937,Saint Lukes Hospital of Duluth
1679961551,HSI00000937,Saint Lukes Hospital of Duluth
1720032428,HSI00000937,Saint Lukes Hospital of Duluth
1811941511,HSI00000937,Saint Lukes Hospital of Duluth
1851343925,HSI00000937,Saint Lukes Hospital of Duluth
1871545889,HSI00000937,Saint Lukes Hospital of Duluth
1891749594,HSI00000937,Saint Lukes Hospital of Duluth
1902850605,HSI00000937,Saint Lukes Hospital of Duluth
1912951609,HSI00000937,Saint Lukes Hospital of Duluth
1861598633,HSI00001148,Universal Health Services
1972576676,17774095,Encompass Health
1871566570,17774095,Encompass Health
1972557064,HSI00000249,Community Health Systems
1720162399,HSI00001427,CommonSpirit Health
1891782470,HSI00000631,Mayo Clinic Health System
1710918545,HSI00001168,University of California Health
1053364703,HSI00000249,Community Health Systems
1174582050,HSI00001165,The University of Texas System
1598869133,22313575,Kirby Medical Center
1730179847,22313575,Kirby Medical Center
1255087003,HSI00000362,Finger Lakes Regional Health System
1083668669,HSI00000492,HCA Healthcare
1154302214,18287474,Santiam Hospital
1962566752,18287474,Santiam Hospital
1093748642,HSI00001106,Trinity Health
1023434339,HSI00001284,Ballad Health
1962915652,HSI00001284,Ballad Health
1952359986,HSI00001475,ScionHealth
1033118104,HSI00000813,Mass General Brigham
1407385198,HSI00000813,Mass General Brigham
1952346934,18138661,Indian Health Service
1427234111,HSI00000761,Northern Arizona Healthcare
1518143205,HSI00000761,Northern Arizona Healthcare
1649370875,HSI00000761,Northern Arizona Healthcare
1780635078,HSI00000761,Northern Arizona Healthcare
1205833985,HSI00000845,Prime Healthcare Services
1508895079,HSI00000845,Prime Healthcare Services
1003456534,HSI00000010,AdventHealth
1184264798,HSI00000010,AdventHealth
1275380610,HSI00000010,AdventHealth
1528608056,HSI00000010,AdventHealth
1760022297,HSI00000010,AdventHealth
1821638354,HSI00000010,AdventHealth
1962042499,HSI00000010,AdventHealth
1104867167,HSI00000546,Kettering Health
1275533747,17854767,Select Medical Corp
1396178356,HSI00000767,Northwell Health
1912992215,HSI00000767,Northwell Health
1932145505,18180437,Mcbride Orthopedic Hospital
1164410288,18395580,Compass Health Llc
1023099405,HSI00001148,Universal Health Services
1285641514,HSI00000767,Northwell Health
1174980692,HSI00000464,HealthPartners
1194113217,HSI00000464,HealthPartners
1245615772,HSI00000464,HealthPartners
1578717336,HSI00000464,HealthPartners
1649220724,HSI00000464,HealthPartners
1942585286,HSI00000464,HealthPartners
1932138161,30166571,Barnes Kasson County Hospital
1003299108,18386571,Central Peninsula General Hospital Inc
1013791227,18386571,Central Peninsula General Hospital Inc
1093043234,18386571,Central Peninsula General Hospital Inc
1154194819,18386571,Central Peninsula General Hospital Inc
1275948424,18386571,Central Peninsula General Hospital Inc
1285362566,18386571,Central Peninsula General Hospital Inc
1295059921,18386571,Central Peninsula General Hospital Inc
1518741362,18386571,Central Peninsula General Hospital Inc
1528062429,18386571,Central Peninsula General Hospital Inc
1538631478,18386571,Central Peninsula General Hospital Inc
1598063539,18386571,Central Peninsula General Hospital Inc
1598063927,18386571,Central Peninsula General Hospital Inc
1639494263,18386571,Central Peninsula General Hospital Inc
1639523418,18386571,Central Peninsula General Hospital Inc
1770723967,18386571,Central Peninsula General Hospital Inc
1780099051,18386571,Central Peninsula General Hospital Inc
1992033153,18386571,Central Peninsula General Hospital Inc
1992737761,HSI00000813,Mass General Brigham
1306845557,HSI00000229,Olympic Medical Center
1043216773,HSI00000012,Adventist Healthcare
1295706729,25039541,Prairie View Inc
1427055839,HSI00001168,University of California Health
1457303885,HSI00001126,UPMC
1699773465,HSI00001126,UPMC
1104813484,18151499,Ernest Health Inc
1861488579,HSI00000845,Prime Healthcare Services
1184706152,HSI00000584,Lifepoint Health
1083660658,HSI00000770,Northwestern Medicine
1073154266,HSI00000251,Community Hospital Corporation
1255360137,HSI00001148,Universal Health Services
1902825128,HSI00001148,Universal Health Services
1104899442,HSI00000249,Community Health Systems
1174526529,22500531,Titus Regional Medical Center
1235553413,30217180,Mount Desert Island Hospital
1790764512,30217180,Mount Desert Island Hospital
1053790063,HSI00000538,Logan Health
1053798710,HSI00000538,Logan Health
1477989770,HSI00000538,Logan Health
1700277837,HSI00000538,Logan Health
1891151122,HSI00000538,Logan Health
1972982981,HSI00000538,Logan Health
1023130978,HSI00000795,Oregon Health and Science University
1043433956,HSI00000795,Oregon Health and Science University
1073817714,HSI00000795,Oregon Health and Science University
1104194315,HSI00000795,Oregon Health and Science University
1174602494,HSI00000795,Oregon Health and Science University
1275591984,HSI00000795,Oregon Health and Science University
1356647168,HSI00000795,Oregon Health and Science University
1366748733,HSI00000795,Oregon Health and Science University
1790053700,HSI00000795,Oregon Health and Science University
1851515969,HSI00000795,Oregon Health and Science University
1881990257,HSI00000795,Oregon Health and Science University
1902016371,HSI00000795,Oregon Health and Science University
1902102379,HSI00000795,Oregon Health and Science University
1952607970,HSI00000795,Oregon Health and Science University
1972627198,HSI00000795,Oregon Health and Science University
1871556217,29658289,Uintah Basin Medical Center
1881447571,29658289,Uintah Basin Medical Center
1912750662,29658289,Uintah Basin Medical Center
1013137173,HSI00000814,Peacehealth
1487904546,HSI00000814,Peacehealth
1154419737,HSI00000584,Lifepoint Health
1386720183,HSI00000584,Lifepoint Health
1497241541,HSI00000852,Providence
1942247291,HSI00000852,Providence
1033121025,HSI00000813,Mass General Brigham
1578677811,HSI00000813,Mass General Brigham
1508899204,HSI00001072,Texas Health Resources
1477516466,HSI00000096,Baylor Scott and White Health
1578502613,HSI00000096,Baylor Scott and White Health
1548214786,HSI00001475,ScionHealth
1821019571,HSI00000010,AdventHealth
1578543468,17854767,Select Medical Corp
1629021845,HSI00000492,HCA Healthcare
1023062098,HSI00000492,HCA Healthcare
1275593337,18156957,Healthcare Partners Investments Llc
1316008212,HSI00000357,Fairview Health Services
1669446324,17774095,Encompass Health
1578865861,17854767,Select Medical Corp
1811086994,HSI00000584,Lifepoint Health
1659435501,HSI00001126,UPMC
1952311508,HSI00001126,UPMC
1033154026,HSI00001118,UC Health
1689618423,HSI00001118,UC Health
1992759419,HSI00000492,HCA Healthcare
1255354288,18200792,Northeast Rehabilitation Hospital Network
1639101751,HSI00000813,Mass General Brigham
1548296106,HSI00001428,Bon Secours Mercy Health
1831600295,HSI00001428,Bon Secours Mercy Health
1538233309,HSI00001428,Bon Secours Mercy Health
1629009964,HSI00001428,Bon Secours Mercy Health
1427056258,17854767,Select Medical Corp
1962401497,HSI00000025,Allegheny Health Network
1245571942,HSI00000820,University of Pennsylvania Health System
1538290424,HSI00000820,University of Pennsylvania Health System
1851336044,HSI00000386,Froedtert and the Medical College of Wisconsin
1255406369,HSI00000510,Indiana University Health
1255330163,17854767,Select Medical Corp
1063495190,HSI00000011,Adventist Health
1679592380,HSI00000025,Allegheny Health Network
1851346407,HSI00001148,Universal Health Services
1306890389,HSI00000492,HCA Healthcare
1184401259,HSI00000819,Penn Highlands Healthcare
1639353428,HSI00000819,Penn Highlands Healthcare
1912905548,HSI00000819,Penn Highlands Healthcare
1174513394,18395580,Compass Health Llc
1316917198,HSI00001148,Universal Health Services
1104845015,HSI00001072,Texas Health Resources
1619922077,HSI00000249,Community Health Systems
1932278140,18402918,Oceans Healthcare
1811971302,HSI00001090,The University of Toledo Medical Center
1821186271,18175663,Acadia Healthcare
1851338149,HSI00000848,ProMedica
1235183542,HSI00001078,Cleveland Clinic
1902858152,HSI00001078,Cleveland Clinic
1942385794,HSI00000065,Aultman Health Foundation
1326085424,HSI00000492,HCA Healthcare
1780681189,HSI00000954,San Antonio Regional Hospital
1275527889,HSI00000927,Saint Josephs Candler Health System
1598719346,HSI00001078,Cleveland Clinic
1720085137,HSI00000716,NCH Healthcare System
1417947466,HSI00001148,Universal Health Services
1255360160,HSI00000178,Carson Tahoe Health
1518911833,HSI00000492,HCA Healthcare
1275158529,HSI00000439,Hackensack Meridian Health
1376985135,HSI00001526,Advocate Health
1811005150,HSI00001526,Advocate Health
1093708679,HSI00000055,Ascension Health
1891882833,HSI00000096,Baylor Scott and White Health
1194763045,HSI00001078,Cleveland Clinic
1497702195,HSI00000492,HCA Healthcare
1467560128,HSI00001526,Advocate Health
1669445375,17774095,Encompass Health
1205844495,HSI00000811,Parkview Health System
1497764450,HSI00000811,Parkview Health System
1942200522,17854767,Select Medical Corp
1346251543,HSI00000933,Saint Lukes Episcopal Presbyterian Hospital
1891795415,17854767,Select Medical Corp
1548322720,HSI00000577,Lehigh Valley Health Network
1922078815,HSI00001148,Universal Health Services
1144294893,17774095,Encompass Health
1649244583,17774095,Encompass Health
1912971854,17774095,Encompass Health
1114991874,17774095,Encompass Health
1992736599,HSI00001066,Tenet Healthcare
1639128820,HSI00000492,HCA Healthcare
1790785996,HSI00001499,VHC Health
1881628097,17882581,Amg Integrated Healthcare Management
1063780567,HSI00001145,Unity Health
1093475469,HSI00001145,Unity Health
1104227800,HSI00001145,Unity Health
1205596566,HSI00001145,Unity Health
1215335435,HSI00001145,Unity Health
1386015097,HSI00001145,Unity Health
1497174858,HSI00001145,Unity Health
1588324164,HSI00001145,Unity Health
1629311253,HSI00001145,Unity Health
1720476005,HSI00001145,Unity Health
1740940220,HSI00001145,Unity Health
1871839613,HSI00001145,Unity Health
1972913465,HSI00001145,Unity Health
1023061405,HSI00000249,Community Health Systems
1326107319,HSI00000584,Lifepoint Health
1326483587,HSI00000852,Providence
1891892741,HSI00000584,Lifepoint Health
1427132158,HSI00000584,Lifepoint Health
1003463217,HSI00001214,Vail Health
1093361842,HSI00001214,Vail Health
1144876251,HSI00001214,Vail Health
1336144732,HSI00000848,ProMedica
1124127683,HSI00001086,The Ohio State University Wexner Medical Center
1982675955,HSI00001427,CommonSpirit Health
1891879680,18283279,Clallam County Public Hospital District 1
1205882503,HSI00000249,Community Health Systems
1053353490,HSI00000935,Saint Lukes Health System
1366459570,HSI00000767,Northwell Health
1558392563,HSI00001416,Beth Israel Lahey Health
1841215985,HSI00001148,Universal Health Services
