value,neuromusc,cvd,respiratory,renal,gi,hemato_immu,metabolic,congeni_genetic,malignancy,neonatal,tech_dep,transplant,ccc_flag
T43.0X6D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.0X6S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X1,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X1A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X1D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X1S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X2,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X2A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X2D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X2S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X3,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X3A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X3D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X3S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X4,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X4A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X4D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X4S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X5,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X5A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X5D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X5S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X6,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X6A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X6D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.1X6S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.2,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.20,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.201,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.201A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.201D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.201S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.202,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.202A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.202D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.202S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.203,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.203A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.203D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.203S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.204,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.204A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.204D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.204S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.205,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.205A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.205D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.205S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.206,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.206A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.206D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.206S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.21,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.211,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.211A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.211D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.211S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.212,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.212A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.212D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.212S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.213,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.213A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.213D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.213S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.214,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.214A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.214D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.214S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.215,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.215A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.215D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.215S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.216,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.216A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.216D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.216S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.22,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.221,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.221A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.221D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.221S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.222,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.222A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.222D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.222S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.223,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.223A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.223D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.223S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.224,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.224A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.224D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.224S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.225,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.225A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.225D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.225S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.226,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.226A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.226D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.226S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.29,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.291,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.291A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.291D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.291S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.292,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.292A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.292D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.292S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.293,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.293A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.293D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.293S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.294,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.294A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.294D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.294S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.295,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.295A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.295D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.295S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.296,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.296A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.296D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.296S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X1,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X1A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X1D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X1S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X2,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X2A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X2D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X2S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X3,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X3A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X3D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X3S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X4,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X4A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X4D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X4S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X5,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X5A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X5D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X5S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X6,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X6A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X6D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.3X6S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X1,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X1A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X1D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X1S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X2,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X2A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X2D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X2S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X3,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X3A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X3D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X3S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X4,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X4A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X4D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X4S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X5,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X5A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X5D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X5S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X6,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X6A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X6D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.4X6S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.5,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.50,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.501,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.501A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.501D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.501S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.502,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.502A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.502D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.502S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.503,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.503A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.503D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.503S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.504,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.504A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.504D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.504S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.505,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.505A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.505D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.505S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.506,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.506A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.506D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.506S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.59,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.591,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.591A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.591D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.591S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.592,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.592A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.592D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.592S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.593,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.593A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.593D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.593S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.594,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.594A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.594D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.594S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.595,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.595A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.595D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.595S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.596,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.596A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.596D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.596S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.60,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.601,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.601A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.601D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.601S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.602,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.602A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.602D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.602S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.603,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.603A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.603D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.603S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.604,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.604A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.604D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.604S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.605,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.605A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.605D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.605S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.606,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.606A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.606D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.606S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.61,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.611,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.611A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.611D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.611S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.612,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.612A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.612D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.612S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.613,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.613A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.613D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.613S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.614,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.614A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.614D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.614S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.615,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.615A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.615D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.615S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.616,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.616A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.616D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.616S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.62,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.621,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.621A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.621D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.621S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.622,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.622A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.622D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.622S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.623,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.623A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.623D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.623S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.624,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.624A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.624D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.624S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.625,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.625A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.625D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.625S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.626,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.626A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.626D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.626S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.63,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.631,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.631A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.631D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.631S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.632,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.632A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.632D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.632S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.633,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.633A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.633D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.633S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.634,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.634A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.634D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.634S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.635,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.635A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.635D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.635S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.636,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.636A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.636D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.636S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.641A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.641D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.641S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.642A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.642D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.642S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.643A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.643D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.643S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.644A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.644D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.644S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.651A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.651D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.651S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.652A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.652D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.652S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.653A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.653D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.653S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.654A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.654D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.654S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.655A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.655D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.655S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.656A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.656D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.656S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.69,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.691,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.691A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.691D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.691S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.692,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.692A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.692D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.692S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.693,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.693A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.693D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.693S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.694,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.694A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.694D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.694S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.695,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.695A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.695D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.695S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.696,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.696A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.696D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.696S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X1A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X1D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X1S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X2A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X2D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X2S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X3A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X3D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X3S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X4A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X4D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X4S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X5A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X5D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X5S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X6A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X6D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.6X6S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X1,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X1A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X1D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X1S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X2,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X2A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X2D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X2S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X3,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X3A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X3D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X3S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X4,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X4A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X4D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X4S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X5,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X5A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X5D,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X5S,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X6,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X6A,0,0,0,0,0,0,0,0,0,0,0,0,0
T43.8X6D,0,0,0,0,0,0,0,0,0,0,0,0,0
